Application,SwapChainAddress,Runtime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChangeActual,MsUntilRenderComplete,MsUntilDisplayed,GPUOnlyPower(W),TotalMinusUSBCPower(W),TotalPower(W),AMDPower(W),PerfPerWattGPUOnly(F/J),PerfPerWattTotalMinusUSBC(F/J),PerfPerWattTotal(F/J),PerfPerWattAMD(F/J)
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,1,0.002633,2.366,0.000,13.206,0.000,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,1,0.005966,3.332,0.000,13.611,0.000,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,0,0.010063,4.097,0.000,13.297,22.365,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,1,0.013587,3.524,0.000,13.801,0.000,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,0,0.017702,4.115,7.029,13.683,21.755,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,1,0.021510,3.808,0.000,14.038,0.000,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,0,0.025390,3.880,6.984,14.034,21.052,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,0,0.029383,3.993,6.829,14.161,23.887,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,1,0.033375,3.992,0.000,14.074,0.000,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,0,0.037724,4.348,6.958,13.646,22.504,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,1,0.041356,3.632,0.000,14.114,0.000,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,0,0.045615,4.259,6.943,13.618,21.556,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,1,0.049393,3.778,0.000,13.944,0.000,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,0,0.053342,3.949,6.977,13.714,20.806,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,0,0.057503,4.161,6.913,13.595,23.559,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,1,0.061232,3.729,0.000,13.788,0.000,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,0,0.065770,4.539,6.952,13.151,22.244,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,1,0.069042,3.271,0.000,13.906,0.000,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,0,0.073064,4.022,6.984,13.663,21.935,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,1,0.076948,3.885,0.000,13.809,0.000,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,0,0.081045,4.097,7.075,13.482,21.028,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,0,0.084903,3.857,6.827,13.655,23.997,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,1,0.089009,4.107,0.000,13.289,0.000,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,0,0.092704,3.695,6.948,13.724,23.144,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,1,0.096724,4.020,0.000,13.742,0.000,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,0,0.100606,3.882,6.926,13.601,22.168,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,1,0.104247,3.641,0.000,13.995,0.000,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,0,0.108547,4.300,6.951,13.452,21.179,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,0,0.112841,4.293,6.974,13.196,23.859,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,1,0.116359,3.518,0.000,13.434,0.000,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,0,0.120466,4.107,6.913,13.356,23.148,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,1,0.124275,3.809,0.000,13.462,0.000,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,0,0.128288,4.013,6.941,13.317,22.266,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,1,0.131941,3.653,0.000,13.695,0.000,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,0,0.135971,4.030,6.968,13.415,21.550,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,1,0.139986,4.015,0.000,13.528,0.000,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,0,0.143624,3.638,7.009,13.646,20.907,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,0,0.147960,4.336,6.910,13.370,23.481,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,1,0.151535,3.575,0.000,13.663,0.000,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,0,0.155703,4.168,20.798,13.536,36.536,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,1,0.159871,4.168,0.000,13.436,0.000,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,0,0.163388,3.517,13.910,14.111,42.762,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,1,0.167378,3.990,0.000,14.133,0.000,,,,,,,,
PerformanceTest.exe,0x00000149B6B7D9F0,DXGI,0,0,0,Composed: Flip,1,0.171248,3.871,0.000,14.253,0.000,,,,,,,,
