NumRenderFrames,NumDisplayFrames,Time (ms),RenderMin,RenderMax,RenderAvg,DisplayMin,DisplayMax,DisplayAvg,Render90,Render95,Render99,Display90,Display95,Display99
64,64,10199,2.0,174.5,6.7,2.0,60.2,6.7,2.2,2.1,2.0,2.2,2.1,2.0
NumRenderFrames,NumDisplayFrames,Time (ms),RenderMin,RenderMax,RenderAvg,DisplayMin,DisplayMax,DisplayAvg,Render90,Render95,Render99,Display90,Display95,Display99
999,999,10199,36.2,175.0,103.1,36.0,149.3,103.2,71.3,70.9,48.1,71.8,71.8,47.8
