NumRenderFrames,NumDisplayFrames,Time (ms),RenderMin,RenderMax,RenderAvg,DisplayMin,DisplayMax,DisplayAvg,Render90,Render95,Render99,Display90,Display95,Display99
40,40,10185,1.9,147.6,4.2,1.9,60.2,4.3,2.0,1.9,1.9,1.9,1.9,1.9
NumRenderFrames,NumDisplayFrames,Time (ms),RenderMin,RenderMax,RenderAvg,DisplayMin,DisplayMax,DisplayAvg,Render90,Render95,Render99,Display90,Display95,Display99
257,257,10185,16.0,145.7,26.7,13.0,149.7,26.7,23.9,23.7,17.7,14.4,13.1,13.0
