NumRenderFrames,NumDisplayFrames,Time (ms),RenderMin,RenderMax,RenderAvg,DisplayMin,DisplayMax,DisplayAvg,Render90,Render95,Render99,Display90,Display95,Display99
60,60,10094,2.0,151.3,6.5,2.0,60.2,6.5,2.1,2.0,2.0,2.1,2.1,2.0
NumRenderFrames,NumDisplayFrames,Time (ms),RenderMin,RenderMax,RenderAvg,DisplayMin,DisplayMax,DisplayAvg,Render90,Render95,Render99,Display90,Display95,Display99
910,910,10094,35.2,170.7,94.8,36.0,148.8,95.0,71.3,70.8,48.1,71.8,71.7,47.9
