Application,SwapChainAddress,Runtime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChangeActual,MsUntilRenderComplete,MsUntilDisplayed,GPUOnlyPower(W),TotalMinusUSBCPower(W),TotalPower(W),AMDPower(W),PerfPerWattGPUOnly(F/J),PerfPerWattTotalMinusUSBC(F/J),PerfPerWattTotal(F/J),PerfPerWattAMD(F/J)
PerformanceTest.exe,0x000002C3605C7050,DXGI,0,0,0,Composed: Flip,0,0.003922,2.420,7.053,29.827,46.489,,,,,,,,
PerformanceTest.exe,0x000002C3605C7050,DXGI,0,0,0,Composed: Flip,0,0.010578,6.656,13.718,32.235,53.551,,,,,,,,
PerformanceTest.exe,0x000002C3605C7050,DXGI,0,0,0,Composed: Flip,0,0.019060,8.482,0.006,32.318,45.075,,,,,,,,
PerformanceTest.exe,0x000002C3605C7050,DXGI,0,0,0,Composed: Flip,0,0.027365,8.306,6.923,32.639,43.693,,,,,,,,
PerformanceTest.exe,0x000002C3605C7050,DXGI,0,0,0,Composed: Flip,0,0.035964,8.599,6.926,32.687,42.020,,,,,,,,
PerformanceTest.exe,0x000002C3605C7050,DXGI,0,0,0,Composed: Flip,0,0.044840,8.876,20.922,32.685,54.066,,,,,,,,
PerformanceTest.exe,0x000002C3605C7050,DXGI,0,0,0,Composed: Flip,0,0.053581,8.741,0.007,32.517,45.333,,,,,,,,
PerformanceTest.exe,0x000002C3605C7050,DXGI,0,0,0,Composed: Flip,0,0.062168,8.586,13.880,32.607,50.626,,,,,,,,
PerformanceTest.exe,0x000002C3605C7050,DXGI,0,0,0,Composed: Flip,0,0.070815,8.648,14.000,32.471,55.978,,,,,,,,
PerformanceTest.exe,0x000002C3605C7050,DXGI,0,0,0,Composed: Flip,0,0.079737,8.921,20.687,32.233,67.744,,,,,,,,
PerformanceTest.exe,0x000002C3605C7050,DXGI,0,0,0,Composed: Flip,0,0.088206,8.470,0.006,32.531,59.280,,,,,,,,
