NumRenderFrames,NumDisplayFrames,Time (ms),RenderMin,RenderMax,RenderAvg,DisplayMin,DisplayMax,DisplayAvg,Render90,Render95,Render99,Display90,Display95,Display99
57,57,10105,2.0,182.0,6.2,2.0,60.2,6.2,2.1,2.0,2.0,2.1,2.1,2.0
NumRenderFrames,NumDisplayFrames,Time (ms),RenderMin,RenderMax,RenderAvg,DisplayMin,DisplayMax,DisplayAvg,Render90,Render95,Render99,Display90,Display95,Display99
1326,1326,10105,47.4,311.3,138.3,47.9,148.6,138.3,141.2,139.0,71.1,143.4,143.0,71.7
