NumRenderFrames,NumDisplayFrames,Time (ms),RenderMin,RenderMax,RenderAvg,DisplayMin,DisplayMax,DisplayAvg,Render90,Render95,Render99,Display90,Display95,Display99
51,51,10183,1.9,137.9,5.4,1.9,61.7,5.4,2.0,2.0,1.9,2.0,1.9,1.9
NumRenderFrames,NumDisplayFrames,Time (ms),RenderMin,RenderMax,RenderAvg,DisplayMin,DisplayMax,DisplayAvg,Render90,Render95,Render99,Display90,Display95,Display99
435,435,10183,24.1,138.4,45.1,20.5,145.3,45.1,35.9,35.8,28.9,36.0,35.9,20.6
