NumRenderFrames,NumDisplayFrames,Time (ms),RenderMin,RenderMax,RenderAvg,DisplayMin,DisplayMax,DisplayAvg,Render90,Render95,Render99,Display90,Display95,Display99
46,46,10090,2.0,157.2,5.0,1.9,60.3,5.0,2.0,2.0,2.0,2.0,2.0,1.9
NumRenderFrames,NumDisplayFrames,Time (ms),RenderMin,RenderMax,RenderAvg,DisplayMin,DisplayMax,DisplayAvg,Render90,Render95,Render99,Display90,Display95,Display99
323,323,10090,16.0,154.9,33.8,16.0,145.3,34.0,28.7,28.6,24.0,28.8,28.5,16.0
