NumRenderFrames,NumDisplayFrames,Time (ms),RenderMin,RenderMax,RenderAvg,DisplayMin,DisplayMax,DisplayAvg,Render90,Render95,Render99,Display90,Display95,Display99
67,67,10101,2.0,146.4,7.3,2.1,60.2,7.2,2.1,2.0,2.0,2.1,2.1,2.1
NumRenderFrames,NumDisplayFrames,Time (ms),RenderMin,RenderMax,RenderAvg,DisplayMin,DisplayMax,DisplayAvg,Render90,Render95,Render99,Display90,Display95,Display99
1213,1213,10101,36.0,174.6,127.6,36.0,149.1,127.7,72.5,71.5,48.6,72.0,71.9,47.9
