Application,SwapChainAddress,Runtime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChangeActual,MsUntilRenderComplete,MsUntilDisplayed,GPUOnlyPower(W),TotalMinusUSBCPower(W),TotalPower(W),AMDPower(W),PerfPerWattGPUOnly(F/J),PerfPerWattTotalMinusUSBC(F/J),PerfPerWattTotal(F/J),PerfPerWattAMD(F/J)
PerformanceTest.exe,0x000001E7F6375750,DXGI,0,0,0,Composed: Flip,0,0.009832,7.220,13.837,28.698,51.970,,,,,,,,
PerformanceTest.exe,0x000001E7F6375750,DXGI,0,0,0,Composed: Flip,0,0.017534,7.702,0.007,28.590,44.275,,,,,,,,
PerformanceTest.exe,0x000001E7F6375750,DXGI,0,0,0,Composed: Flip,1,0.025141,7.607,0.000,28.523,0.000,,,,,,,,
PerformanceTest.exe,0x000001E7F6375750,DXGI,0,0,0,Composed: Flip,0,0.032964,7.823,6.939,28.237,35.784,,,,,,,,
PerformanceTest.exe,0x000001E7F6375750,DXGI,0,0,0,Composed: Flip,0,0.040780,7.817,21.005,28.062,48.972,,,,,,,,
PerformanceTest.exe,0x000001E7F6375750,DXGI,0,0,0,Composed: Flip,0,0.048344,7.563,7.061,27.704,48.470,,,,,,,,
PerformanceTest.exe,0x000001E7F6375750,DXGI,0,0,0,Composed: Flip,0,0.055927,7.583,6.926,27.631,47.813,,,,,,,,
PerformanceTest.exe,0x000001E7F6375750,DXGI,0,0,0,Composed: Flip,0,0.063103,7.176,6.923,28.145,47.560,,,,,,,,
PerformanceTest.exe,0x000001E7F6375750,DXGI,0,0,0,Composed: Flip,0,0.070834,7.731,6.816,27.929,46.645,,,,,,,,
PerformanceTest.exe,0x000001E7F6375750,DXGI,0,0,0,Composed: Flip,0,0.078365,7.532,6.946,27.913,46.059,,,,,,,,
PerformanceTest.exe,0x000001E7F6375750,DXGI,0,0,0,Composed: Flip,0,0.085641,7.276,6.942,28.185,45.725,,,,,,,,
PerformanceTest.exe,0x000001E7F6375750,DXGI,0,0,0,Composed: Flip,0,0.093331,7.690,6.922,28.052,44.957,,,,,,,,
PerformanceTest.exe,0x000001E7F6375750,DXGI,0,0,0,Composed: Flip,0,0.100847,7.516,6.968,28.023,44.408,,,,,,,,
PerformanceTest.exe,0x000001E7F6375750,DXGI,0,0,0,Composed: Flip,0,0.108365,7.518,13.860,27.988,50.751,,,,,,,,
PerformanceTest.exe,0x000001E7F6375750,DXGI,0,0,0,Composed: Flip,0,0.115821,7.456,0.006,28.480,43.300,,,,,,,,
PerformanceTest.exe,0x000001E7F6375750,DXGI,0,0,0,Composed: Flip,0,0.123695,7.874,13.902,28.152,49.328,,,,,,,,
PerformanceTest.exe,0x000001E7F6375750,DXGI,0,0,0,Composed: Flip,0,0.131357,7.662,6.979,27.897,48.646,,,,,,,,
PerformanceTest.exe,0x000001E7F6375750,DXGI,0,0,0,Composed: Flip,0,0.138800,7.443,6.953,27.981,48.156,,,,,,,,
PerformanceTest.exe,0x000001E7F6375750,DXGI,0,0,0,Composed: Flip,0,0.146544,7.744,6.938,27.934,47.350,,,,,,,,
PerformanceTest.exe,0x000001E7F6375750,DXGI,0,0,0,Composed: Flip,0,0.154152,7.608,7.022,27.837,46.764,,,,,,,,
PerformanceTest.exe,0x000001E7F6375750,DXGI,0,0,0,Composed: Flip,0,0.161340,7.188,6.908,28.142,46.484,,,,,,,,
PerformanceTest.exe,0x000001E7F6375750,DXGI,0,0,0,Composed: Flip,0,0.168846,7.506,6.927,28.199,45.905,,,,,,,,
PerformanceTest.exe,0x000001E7F6375750,DXGI,0,0,0,Composed: Flip,0,0.176565,7.719,6.945,27.963,45.131,,,,,,,,
PerformanceTest.exe,0x000001E7F6375750,DXGI,0,0,0,Composed: Flip,0,0.184019,7.455,6.874,28.027,44.551,,,,,,,,
PerformanceTest.exe,0x000001E7F6375750,DXGI,0,0,0,Composed: Flip,0,0.191651,7.632,7.018,27.796,43.937,,,,,,,,
PerformanceTest.exe,0x000001E7F6375750,DXGI,0,0,0,Composed: Flip,0,0.199166,7.515,6.953,28.054,43.376,,,,,,,,
PerformanceTest.exe,0x000001E7F6375750,DXGI,0,0,0,Composed: Flip,0,0.206600,7.435,6.916,28.134,42.857,,,,,,,,
PerformanceTest.exe,0x000001E7F6375750,DXGI,0,0,0,Composed: Flip,0,0.214225,7.624,13.925,28.495,49.159,,,,,,,,
PerformanceTest.exe,0x000001E7F6375750,DXGI,0,0,0,Composed: Flip,0,0.221691,7.466,6.943,28.498,48.636,,,,,,,,
PerformanceTest.exe,0x000001E7F6375750,DXGI,0,0,0,Composed: Flip,0,0.229439,7.748,6.965,28.631,47.853,,,,,,,,
PerformanceTest.exe,0x000001E7F6375750,DXGI,0,0,0,Composed: Flip,0,0.236805,7.366,6.919,28.756,47.405,,,,,,,,
PerformanceTest.exe,0x000001E7F6375750,DXGI,0,0,0,Composed: Flip,0,0.244820,8.015,6.940,28.233,46.330,,,,,,,,
PerformanceTest.exe,0x000001E7F6375750,DXGI,0,0,0,Composed: Flip,0,0.252323,7.503,6.967,28.230,45.794,,,,,,,,
PerformanceTest.exe,0x000001E7F6375750,DXGI,0,0,0,Composed: Flip,0,0.260212,7.889,6.973,27.811,44.878,,,,,,,,
