NumRenderFrames,NumDisplayFrames,Time (ms),RenderMin,RenderMax,RenderAvg,DisplayMin,DisplayMax,DisplayAvg,Render90,Render95,Render99,Display90,Display95,Display99
65,65,10119,2.0,158.1,7.1,2.0,60.2,7.1,2.1,2.1,2.0,2.1,2.1,2.0
NumRenderFrames,NumDisplayFrames,Time (ms),RenderMin,RenderMax,RenderAvg,DisplayMin,DisplayMax,DisplayAvg,Render90,Render95,Render99,Display90,Display95,Display99
1324,1324,10119,47.8,182.2,137.9,47.9,175.8,137.9,140.8,137.9,67.2,143.4,143.1,71.6
