Application,SwapChainAddress,Runtime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChangeActual,MsUntilRenderComplete,MsUntilDisplayed,GPUOnlyPower(W),TotalMinusUSBCPower(W),TotalPower(W),AMDPower(W),PerfPerWattGPUOnly(F/J),PerfPerWattTotalMinusUSBC(F/J),PerfPerWattTotal(F/J),PerfPerWattAMD(F/J)
PerformanceTest.exe,0x0000017567934940,DXGI,0,0,0,Composed: Flip,0,0.005489,3.885,0.000,13.874,20.994,,,,,,,,
PerformanceTest.exe,0x0000017567934940,DXGI,0,0,0,Composed: Flip,0,0.009608,4.119,6.939,13.838,23.815,,,,,,,,
PerformanceTest.exe,0x0000017567934940,DXGI,0,0,0,Composed: Flip,1,0.013466,3.859,0.000,13.996,0.000,,,,,,,,
PerformanceTest.exe,0x0000017567934940,DXGI,0,0,0,Composed: Flip,0,0.017502,4.035,7.033,13.805,22.954,,,,,,,,
PerformanceTest.exe,0x0000017567934940,DXGI,0,0,0,Composed: Flip,1,0.021345,3.843,0.000,14.016,0.000,,,,,,,,
PerformanceTest.exe,0x0000017567934940,DXGI,0,0,0,Composed: Flip,0,0.025296,3.952,6.861,13.820,22.020,,,,,,,,
PerformanceTest.exe,0x0000017567934940,DXGI,0,0,0,Composed: Flip,1,0.029427,4.130,0.000,13.817,0.000,,,,,,,,
PerformanceTest.exe,0x0000017567934940,DXGI,0,0,0,Composed: Flip,0,0.033123,3.696,7.070,13.867,21.264,,,,,,,,
PerformanceTest.exe,0x0000017567934940,DXGI,0,0,0,Composed: Flip,0,0.037290,4.167,6.831,13.755,23.928,,,,,,,,
PerformanceTest.exe,0x0000017567934940,DXGI,0,0,0,Composed: Flip,1,0.041097,3.807,0.000,13.685,0.000,,,,,,,,
PerformanceTest.exe,0x0000017567934940,DXGI,0,0,0,Composed: Flip,0,0.045124,4.027,6.936,13.713,23.029,,,,,,,,
PerformanceTest.exe,0x0000017567934940,DXGI,0,0,0,Composed: Flip,1,0.048975,3.851,0.000,13.892,0.000,,,,,,,,
PerformanceTest.exe,0x0000017567934940,DXGI,0,0,0,Composed: Flip,0,0.052903,3.928,6.948,13.715,22.199,,,,,,,,
PerformanceTest.exe,0x0000017567934940,DXGI,0,0,0,Composed: Flip,1,0.056662,3.759,0.000,14.027,0.000,,,,,,,,
PerformanceTest.exe,0x0000017567934940,DXGI,0,0,0,Composed: Flip,0,0.060919,4.257,7.005,13.495,21.188,,,,,,,,
