NumRenderFrames,NumDisplayFrames,Time (ms),RenderMin,RenderMax,RenderAvg,DisplayMin,DisplayMax,DisplayAvg,Render90,Render95,Render99,Display90,Display95,Display99
68,68,10113,2.0,174.7,7.2,2.0,60.3,7.2,2.1,2.1,2.0,2.1,2.1,2.0
NumRenderFrames,NumDisplayFrames,Time (ms),RenderMin,RenderMax,RenderAvg,DisplayMin,DisplayMax,DisplayAvg,Render90,Render95,Render99,Display90,Display95,Display99
1331,1331,10113,45.1,178.5,138.5,47.7,161.2,138.6,141.0,138.6,48.6,143.5,143.1,71.6
