NumRenderFrames,NumDisplayFrames,Time (ms),RenderMin,RenderMax,RenderAvg,DisplayMin,DisplayMax,DisplayAvg,Render90,Render95,Render99,Display90,Display95,Display99
234,233,10183,23.8,25.5,24.8,11.1,150.8,24.7,24.5,24.3,24.0,23.9,13.1,12.0
