NumRenderFrames,NumDisplayFrames,Time (ms),RenderMin,RenderMax,RenderAvg,DisplayMin,DisplayMax,DisplayAvg,Render90,Render95,Render99,Display90,Display95,Display99
321,319,10182,32.6,35.1,33.8,13.1,123456.8,33.7,33.3,33.2,32.8,28.8,28.6,16.0
