NumRenderFrames,NumDisplayFrames,Time (ms),RenderMin,RenderMax,RenderAvg,DisplayMin,DisplayMax,DisplayAvg,Render90,Render95,Render99,Display90,Display95,Display99
56,56,10184,1.9,152.7,5.9,1.9,60.2,5.9,2.2,2.0,1.9,2.1,1.9,1.9
NumRenderFrames,NumDisplayFrames,Time (ms),RenderMin,RenderMax,RenderAvg,DisplayMin,DisplayMax,DisplayAvg,Render90,Render95,Render99,Display90,Display95,Display99
255,255,10184,12.8,155.5,26.5,13.1,147.3,26.6,23.9,23.7,18.0,23.9,13.1,13.1
