NumRenderFrames,NumDisplayFrames,Time (ms),RenderMin,RenderMax,RenderAvg,DisplayMin,DisplayMax,DisplayAvg,Render90,Render95,Render99,Display90,Display95,Display99
186,185,10178,19.4,20.1,19.8,8.5,135135.1,19.7,19.6,19.6,19.4,16.0,10.3,9.0
