NumRenderFrames,NumDisplayFrames,Time (ms),RenderMin,RenderMax,RenderAvg,DisplayMin,DisplayMax,DisplayAvg,Render90,Render95,Render99,Display90,Display95,Display99
322,322,10192,32.2,34.6,33.8,13.1,133333.3,33.8,33.3,33.2,32.7,28.7,18.0,16.0
